display_id,event_type,region,event,duration,is_live,channel_activity,capitalisation_ratio,subjectivity_score
HZwp1Pr96FE,environmental,US,California Wildfires (2018),198,1,10.96551724137931,0.043478260869565216,0.16557851
Fn1amy5P3cU,environmental,US,California Wildfires (2018),180,1,10.96551724137931,0.01694915254237288,0.98615515
OMNLS9rp2qA,environmental,US,California Wildfires (2018),160,1,10.96551724137931,0.046153846153846156,0.41483453
4UMfidAWx8g,environmental,US,California Wildfires (2018),167,1,11.068965517241379,0.038461538461538464,0.04953565
1zaGhAnb_gQ,environmental,US,California Wildfires (2018),188,1,11.03448275862069,0.015625,0.70343983
WtgFFv3QZNM,environmental,US,California Wildfires (2018),155,1,11.03448275862069,0.03225806451612903,0.85480875
7Rbp1gCRrt8,environmental,US,California Wildfires (2018),187,1,11.0,0.022222222222222223,0.72514963
_MKrrJuquwQ,environmental,US,California Wildfires (2018),218,1,11.0,0.05660377358490566,0.7066075
-ixCmSee3pM,environmental,US,California Wildfires (2018),183,1,10.931034482758621,0.0392156862745098,0.3656336
aVY86EM3QSU,environmental,US,California Wildfires (2018),131,1,10.793103448275861,0.034482758620689655,0.24953929
bI99s8OYh4A,environmental,US,California Wildfires (2018),168,1,10.620689655172415,0.03389830508474576,0.3732504
Lpi7GvO6FqY,environmental,US,California Wildfires (2018),187,1,10.655172413793103,0.03278688524590164,0.17822301
R5nMKWYA6yc,environmental,US,California Wildfires (2018),180,1,10.862068965517242,0.07272727272727272,0.2806097
r-pky0K765U,environmental,US,California Wildfires (2018),111,1,10.862068965517242,0.044444444444444446,0.55745643
FSpSz2ayi8U,environmental,US,California Wildfires (2018),109,1,10.862068965517242,0.037037037037037035,0.90919006
02G8XpRow2s,environmental,US,California Wildfires (2018),132,1,10.89655172413793,0.0196078431372549,0.8756709
bDZZOxvKWlk,environmental,US,California Wildfires (2018),199,1,10.89655172413793,0.015151515151515152,0.5971448
xkrMs8NlxMU,environmental,US,California Wildfires (2018),216,1,10.89655172413793,0.04081632653061224,0.32447818
TAzoOe-OMdY,environmental,US,California Wildfires (2018),161,1,10.96551724137931,0.04,0.20031326
eLu9nZU8g_Y,environmental,US,California Wildfires (2018),172,1,10.96551724137931,0.0425531914893617,0.95651364
is4rl4XtYFw,environmental,US,California Wildfires (2018),130,1,10.862068965517242,0.05084745762711865,0.86850035
Jo9XmV8hJNY,environmental,US,California Wildfires (2018),196,1,10.862068965517242,0.04878048780487805,0.21244887
D2XvavyPwY8,environmental,US,California Wildfires (2018),264,1,10.931034482758621,0.03636363636363636,0.0635326
f6sD_Ku77gU,environmental,US,California Wildfires (2018),178,1,10.89655172413793,0.01639344262295082,0.44037166
ok5tJFhAqGU,environmental,US,California Wildfires (2018),291,1,11.89655172413793,0.109375,0.63642454
oLSzHl32xtQ,environmental,US,California Wildfires (2018),90,1,12.0,0.07692307692307693,0.016871773
p-W_Xwaxggk,environmental,US,California Wildfires (2018),132,1,11.96551724137931,0.03278688524590164,0.49613625
n02ptXh5GTI,environmental,US,California Wildfires (2018),177,1,11.448275862068966,0.043478260869565216,0.2342811
cVAOPpv8Ovk,environmental,US,California Wildfires (2018),129,1,11.310344827586206,0.038461538461538464,0.66004586
Gjc8Ph3-Nzk,environmental,US,California Wildfires (2018),167,1,11.310344827586206,0.05263157894736842,0.9776146
7U4oLXd2IoI,environmental,US,California Wildfires (2018),328,1,10.10344827586207,0.08928571428571429,0.9437488
KJZ-vX2cnEs,environmental,US,California Wildfires (2018),162,1,10.689655172413794,0.017543859649122806,0.62153554
4IaAyWzDUtg,environmental,US,California Wildfires (2018),144,1,10.689655172413794,0.075,0.43286157
TtHnn4J-Wy4,environmental,US,California Wildfires (2018),180,1,10.689655172413794,0.0425531914893617,0.11287762
jws1vBxTqeE,environmental,US,California Wildfires (2018),217,1,10.724137931034482,0.125,0.93558747
ll0C2KiANP8,environmental,US,California Wildfires (2018),86,1,10.689655172413794,0.08695652173913043,0.06356362
s8NRVCuX80Y,environmental,US,California Wildfires (2018),148,1,10.96551724137931,0.06976744186046512,0.9797618
yo71fqWD1cU,environmental,US,California Wildfires (2018),401,1,10.96551724137931,0.0967741935483871,0.9676428
S0wKQfiXML8,environmental,US,California Wildfires (2018),140,1,10.96551724137931,0.019230769230769232,0.0070114504
tZKluhU-TRU,environmental,US,California Wildfires (2018),202,1,10.793103448275861,0.08064516129032258,0.581838
XkqsQ437K5s,environmental,US,California Wildfires (2018),181,1,10.413793103448276,0.04081632653061224,0.9430386
LF30lXWSZW8,environmental,US,California Wildfires (2018),113,1,11.068965517241379,0.014285714285714285,0.24046803
K-E7mjVOsHo,environmental,US,California Wildfires (2018),347,1,11.0,0.1320754716981132,0.75993866
y2ZGXmedeDY,environmental,US,California Wildfires (2018),247,1,10.655172413793103,0.03389830508474576,0.69231546
oQksQIopWA8,environmental,US,California Wildfires (2018),248,1,10.655172413793103,0.030303030303030304,0.90268254
jvWaUzCFcJE,environmental,US,California Wildfires (2018),164,1,10.620689655172415,0.018867924528301886,0.2845195
TXecK1xNklI,environmental,US,California Wildfires (2018),198,1,10.586206896551724,0.02702702702702703,0.9046764
EJ1xu-kUX7o,environmental,US,California Wildfires (2018),259,1,10.620689655172415,0.0196078431372549,0.8466491
pYMkRS_mStA,environmental,US,California Wildfires (2018),143,1,10.241379310344827,0.06666666666666667,0.62368643
GnlrzI1wdAI,environmental,US,California Wildfires (2018),196,1,10.344827586206897,0.06349206349206349,0.19265527
Qt9a1nR21XE,environmental,US,California Wildfires (2018),199,1,11.03448275862069,0.03389830508474576,0.8679554
kRRbhiPr7DM,environmental,US,California Wildfires (2018),231,1,10.620689655172415,0.023809523809523808,0.15749156
T0_HZj_rGAs,environmental,US,California Wildfires (2018),29,1,10.758620689655173,0.06521739130434782,0.9003375
E3dCMdPJxgU,environmental,US,California Wildfires (2018),318,1,10.655172413793103,0.02857142857142857,0.66859007
EVflXrYK0Ls,environmental,US,California Wildfires (2018),206,1,10.793103448275861,0.05555555555555555,0.3243431
s3TnGrjBp-k,environmental,US,California Wildfires (2018),182,1,11.172413793103448,0.07142857142857142,0.26997328
In_FlTDGcmA,environmental,US,California Wildfires (2018),171,1,11.206896551724139,0.0392156862745098,0.38084882
EHef_ZaSw04,environmental,US,California Wildfires (2018),149,1,11.172413793103448,0.03773584905660377,0.9093564
IdQPRa64q3o,environmental,US,California Wildfires (2018),368,1,11.275862068965518,0.07692307692307693,0.5789713
W7f49SVZuTI,environmental,US,California Wildfires (2018),166,1,11.275862068965518,0.038461538461538464,0.91625726
z25yXo70De8,environmental,US,California Wildfires (2018),150,1,11.068965517241379,0.01639344262295082,0.85532314
PmTH_UGUS0U,environmental,US,California Wildfires (2018),176,1,10.931034482758621,0.06521739130434782,0.8395123
kcp6k9HjiwA,environmental,US,California Wildfires (2018),209,1,1.6896551724137931,0.15789473684210525,0.9921851
9Cy8KXyiNno,environmental,US,California Wildfires (2018),347,1,1.5172413793103448,0.28125,0.9367922
MB8mCgStxz0,environmental,US,California Wildfires (2018),444,1,5.448275862068965,0.16326530612244897,0.24591646
zJroH6UVNNI,environmental,US,California Wildfires (2018),440,1,6.793103448275862,0.14084507042253522,0.93750477
-4cvZ6QBQ2I,environmental,US,California Wildfires (2018),684,1,6.793103448275862,0.11688311688311688,0.48554787
t8bu1Ay5g5o,environmental,US,California Wildfires (2018),320,1,6.413793103448276,0.2702702702702703,0.7054315
EyI1xnH0wzg,environmental,US,California Wildfires (2018),528,1,6.482758620689655,0.26153846153846155,0.27604505
1MlwTbPxkBE,environmental,US,California Wildfires (2018),582,1,6.482758620689655,0.13513513513513514,0.13633583
tx-qHw72sJY,environmental,US,California Wildfires (2018),377,1,6.448275862068965,0.24,0.57290834
RU3_aYeX8dc,environmental,US,California Wildfires (2018),525,1,6.620689655172414,0.24,0.121050306
XeX-EeFBoSM,environmental,US,California Wildfires (2018),455,1,6.448275862068965,0.24615384615384617,0.8603938
ww3YxFZbUSw,environmental,US,California Wildfires (2018),305,1,7.620689655172414,0.21052631578947367,0.9882223
FJ7Z1vSw2pw,environmental,US,California Wildfires (2018),374,1,6.793103448275862,0.1625,0.71961975
AOXDXE5AY_s,environmental,US,California Wildfires (2018),416,1,6.413793103448276,0.375,0.6548228
8hzK-0MTwj4,environmental,US,California Wildfires (2018),431,1,6.068965517241379,0.16216216216216217,0.7017067
I5VwaOK7xJM,environmental,US,California Wildfires (2018),539,1,5.9655172413793105,0.14925373134328357,0.38982847
Lg-ojm-n7zc,environmental,US,California Wildfires (2018),658,1,5.241379310344827,0.20588235294117646,0.889375
9iZfUBUZoNQ,environmental,US,California Wildfires (2018),531,1,5.896551724137931,0.15789473684210525,0.71493566
W7ouqbZu3Bk,environmental,US,California Wildfires (2018),257,1,6.241379310344827,0.19230769230769232,0.9540699
JA9ymMvpLK8,environmental,US,California Wildfires (2018),536,1,6.275862068965517,0.24615384615384617,0.6724189
JBx_4dSS39c,environmental,US,California Wildfires (2018),552,1,6.413793103448276,0.1282051282051282,0.19093554
PRzK_jU43NQ,environmental,US,California Wildfires (2018),516,1,6.9655172413793105,0.12280701754385964,0.6316197
sMi6gUq6tEY,environmental,US,California Wildfires (2018),629,1,6.931034482758621,0.15,0.25701797
7Ks3iyNJQpU,environmental,US,California Wildfires (2018),585,1,6.586206896551724,0.16071428571428573,0.5350554
680WxSvHRu0,environmental,US,California Wildfires (2018),1437,1,5.310344827586207,0.2926829268292683,0.18960512
iKF6HMwBj1w,environmental,US,California Wildfires (2018),1040,1,5.586206896551724,0.2,0.9041897
A8tjyG8-3uY,environmental,US,California Wildfires (2018),750,1,5.758620689655173,0.17647058823529413,0.40266475
3xpUpzVZEN8,environmental,US,California Wildfires (2018),442,1,6.241379310344827,0.2641509433962264,0.37925908
B052Kc4Q36c,environmental,US,California Wildfires (2018),197,1,6.0,0.21052631578947367,0.58724874
HsVH1-qxFHE,environmental,US,California Wildfires (2018),279,1,5.862068965517241,0.16981132075471697,0.94021016
1CzaBD3COjY,environmental,US,California Wildfires (2018),168,1,6.310344827586207,0.325,0.3517529
ACRAbU0x6hk,environmental,US,California Wildfires (2018),269,1,6.0,0.25,0.270999
RxWX_LnRkPA,environmental,US,California Wildfires (2018),491,1,5.172413793103448,0.34615384615384615,0.031993322
ISvx821sJcA,environmental,US,California Wildfires (2018),404,1,5.379310344827586,0.18181818181818182,0.050037593
0MumEnpht-s,environmental,US,California Wildfires (2018),366,1,5.137931034482759,0.20454545454545456,0.46021515
OsFg4xmajRY,environmental,US,California Wildfires (2018),719,1,5.551724137931035,0.30357142857142855,0.555066
37nCO0J4Qy8,environmental,US,California Wildfires (2018),661,1,5.931034482758621,0.29508196721311475,0.3208303
8wAOi1Vt_OA,environmental,US,California Wildfires (2018),864,1,6.103448275862069,0.2692307692307692,0.007133028
aDX0zN3NT-o,environmental,US,California Wildfires (2018),199,1,6.068965517241379,0.10909090909090909,0.31155464
cXctU4FbPl0,environmental,US,California Wildfires (2018),550,1,6.0,0.3088235294117647,0.14042136
76H9lq--8Vc,environmental,US,California Wildfires (2018),428,1,5.793103448275862,0.14705882352941177,0.39231133
nM9uHZ6ASjg,environmental,US,California Wildfires (2018),516,1,7.0344827586206895,0.24489795918367346,0.6267346
TD-51Uzeods,environmental,US,California Wildfires (2018),795,1,6.896551724137931,0.14925373134328357,0.86074245
rl3SkzHt8vE,environmental,US,California Wildfires (2018),358,1,6.586206896551724,0.3225806451612903,0.12243896
tDsdMIieTHA,environmental,US,California Wildfires (2018),350,1,6.793103448275862,0.23076923076923078,0.62948924
PTzuPPZ1sIY,environmental,US,California Wildfires (2018),508,1,6.206896551724138,0.19047619047619047,0.69121855
FMQxEJdcBi8,environmental,US,California Wildfires (2018),332,1,5.896551724137931,0.15789473684210525,0.6219661
3AVCcFmEW5k,environmental,US,California Wildfires (2018),597,1,6.103448275862069,0.1875,0.617667
ekR8BPdpfj0,environmental,US,California Wildfires (2018),458,1,6.0344827586206895,0.18,0.8976344
Dd_SxTFwP9s,environmental,US,California Wildfires (2018),429,1,6.068965517241379,0.2077922077922078,0.5559386
CiiAfQ6Tv-E,environmental,US,California Wildfires (2018),548,1,5.275862068965517,0.21052631578947367,0.40821865
bi2a9BtDoMY,environmental,US,California Wildfires (2018),655,1,4.586206896551724,0.1643835616438356,0.8699771
UQNOHrqf3Gw,environmental,US,California Wildfires (2018),460,1,4.482758620689655,0.18181818181818182,0.726138
NbQDGwSSIVo,environmental,US,California Wildfires (2018),621,1,5.379310344827586,0.1590909090909091,0.3373752
hHz_l1qvO8c,environmental,US,California Wildfires (2018),480,1,5.827586206896552,0.13793103448275862,0.6757612
hCtvcWgnq00,environmental,US,California Wildfires (2018),425,1,5.551724137931035,0.16393442622950818,0.87859374
9HmWF1bRktU,environmental,US,California Wildfires (2018),483,1,4.9655172413793105,0.19230769230769232,0.02930963
cyovNz71e54,environmental,US,California Wildfires (2018),588,1,4.9655172413793105,0.1724137931034483,0.31197634
SQe5gYT9EbY,environmental,US,California Wildfires (2018),514,1,5.172413793103448,0.15254237288135594,0.45788956
jm_xh0voFLM,environmental,US,California Wildfires (2018),708,1,5.206896551724138,0.21739130434782608,0.89049697
sMaKLoQha-E,environmental,US,California Wildfires (2018),479,1,4.689655172413793,0.12903225806451613,0.6793107
36QEmIyX2VY,environmental,US,California Wildfires (2018),478,1,4.068965517241379,0.1875,0.6288061
zM4KbQlNmI0,environmental,US,California Wildfires (2018),371,1,4.0,0.20634920634920634,0.72287625
DT9czejWSqo,environmental,US,California Wildfires (2018),216,1,4.827586206896552,0.2,0.152344
0i5rYYAB3sc,environmental,US,California Wildfires (2018),357,1,5.0,0.1956521739130435,0.55804235
IUttQx5FibY,environmental,US,California Wildfires (2018),421,1,5.310344827586207,0.1896551724137931,0.7225637
qfN0L4Jttpc,environmental,US,California Wildfires (2018),444,1,5.310344827586207,0.13157894736842105,0.06838416
IjYxtEF_RV0,environmental,US,California Wildfires (2018),528,1,5.172413793103448,0.1282051282051282,0.4655451
8RJaLgzBywM,environmental,US,California Wildfires (2018),1021,1,5.172413793103448,0.18032786885245902,0.27555847
uQCJI6YfzsA,environmental,US,California Wildfires (2018),1415,1,3.310344827586207,0.11864406779661017,0.25610512
LfvMXPMc4ew,environmental,US,California Wildfires (2018),1038,1,2.3793103448275863,0.1702127659574468,0.27670377
FOTb_z5AwSo,environmental,US,California Wildfires (2018),1136,1,2.5172413793103448,0.20689655172413793,0.27282366
JWK9k9trrFo,environmental,US,California Wildfires (2018),627,1,4.137931034482759,0.125,0.41091576
T-ILFc65dg0,environmental,US,California Wildfires (2018),510,1,3.2758620689655173,0.19230769230769232,0.86864257
nwoT_7JMCqM,environmental,US,California Wildfires (2018),126,0,5.586206896551724,0.14814814814814814,0.29424575
Odk94t4o-NM,environmental,US,California Wildfires (2018),59,0,7.413793103448276,0.20833333333333334,0.7944541
vi903zFCqY0,environmental,US,California Wildfires (2018),53,0,7.413793103448276,0.17391304347826086,0.32038382
Aw-4FQ9LNa8,environmental,US,California Wildfires (2018),89,0,3.6206896551724137,0.08333333333333333,0.5625446
siZOgYuBnJs,environmental,US,California Wildfires (2018),166,0,5.862068965517241,0.18181818181818182,0.40353143
HV3MsTOq78E,environmental,US,California Wildfires (2018),142,0,4.655172413793103,0.18181818181818182,0.50884855
hQZ2xw24F1E,environmental,US,California Wildfires (2018),108,0,4.758620689655173,0.2,0.5716931
KJM2lHs9oAM,environmental,US,California Wildfires (2018),151,0,5.0,0.17073170731707318,0.9103809
irWcgOys2vA,environmental,US,California Wildfires (2018),134,0,20.689655172413794,0.20512820512820512,0.7979061
C1X4eLK79rc,environmental,US,California Wildfires (2018),41,0,31.275862068965516,0.25,0.98905355
4ysuiVgqVWw,environmental,US,California Wildfires (2018),118,0,31.586206896551722,0.1935483870967742,0.70386285
3-pOyeMDRqE,environmental,US,California Wildfires (2018),108,0,25.137931034482758,0.14634146341463414,0.7768514
noHN3H3gWPQ,environmental,US,California Wildfires (2018),279,0,15.551724137931034,0.15625,0.42160258
2v9XYtFZLuE,environmental,US,California Wildfires (2018),127,0,54.275862068965516,0.17391304347826086,0.26371095
ba_7Q4-zxO4,environmental,US,California Wildfires (2018),71,0,62.48275862068966,0.21875,0.636925
Fq1rwZvja1Q,environmental,US,California Wildfires (2018),158,0,15.344827586206897,0.1702127659574468,0.834744
FL1ogW_ZsyM,environmental,US,California Wildfires (2018),57,0,26.448275862068964,0.3125,0.0016332775
ipG29-AB0dc,environmental,US,California Wildfires (2018),114,0,26.310344827586206,0.1509433962264151,0.5216613
LnDqXnRqGQA,environmental,US,California Wildfires (2018),134,0,26.344827586206897,0.12857142857142856,0.14125063
_DSjuCQy_tk,environmental,US,California Wildfires (2018),182,0,26.344827586206897,0.16363636363636364,0.9686719
enBN1DDjTmI,environmental,US,California Wildfires (2018),207,0,26.82758620689655,0.19230769230769232,0.17005548
qgM6U6YTStE,environmental,US,California Wildfires (2018),79,0,26.517241379310345,0.2777777777777778,0.24450348
8zZP05PC7eg,environmental,US,California Wildfires (2018),104,0,26.724137931034484,0.16666666666666666,0.44441435
NL8B8AumnFM,environmental,US,California Wildfires (2018),321,0,26.724137931034484,0.17391304347826086,0.12766056
gMSXtYNVHvI,environmental,US,California Wildfires (2018),202,0,26.724137931034484,0.20833333333333334,0.99144673
LwhD2UhtkH8,environmental,US,California Wildfires (2018),129,0,26.20689655172414,0.15625,0.70350957
gYJXk60Ce3U,environmental,US,California Wildfires (2018),409,0,26.20689655172414,0.17391304347826086,0.9460078
3sYFTU4hmf8,environmental,US,California Wildfires (2018),58,0,26.551724137931036,0.14285714285714285,0.73240346
JZIqDqwSl2c,environmental,US,California Wildfires (2018),286,0,26.551724137931036,0.17391304347826086,0.36300227
KtMgffsbD_E,environmental,US,California Wildfires (2018),24,0,26.448275862068964,0.1590909090909091,0.8746716
sri9MdfcG_Q,environmental,US,California Wildfires (2018),102,0,26.448275862068964,0.2631578947368421,0.013097305
6m96gJwA-6A,environmental,US,California Wildfires (2018),113,1,30.310344827586206,0.16363636363636364,0.88950306
Z1xXYgOmT6I,environmental,US,California Wildfires (2018),93,0,29.482758620689655,0.12962962962962962,0.2672544
c_hpw6byJnw,environmental,US,California Wildfires (2018),213,0,30.413793103448278,0.19230769230769232,0.14295752
0E0sM4gHre0,environmental,US,California Wildfires (2018),220,0,30.82758620689655,0.20408163265306123,0.6317876
ruATdMqV0O4,environmental,US,California Wildfires (2018),166,0,30.82758620689655,0.16666666666666666,0.9819829
zQuRhyFl5MA,environmental,US,California Wildfires (2018),115,0,30.82758620689655,0.34285714285714286,0.6479606
eh6N6-Zx7U8,environmental,US,California Wildfires (2018),106,0,30.82758620689655,0.1935483870967742,0.1467202
69YWS0oATl4,environmental,US,California Wildfires (2018),172,0,30.448275862068964,0.15625,0.77350456
5a2OlGeMkqA,environmental,US,California Wildfires (2018),122,0,30.448275862068964,0.14285714285714285,0.63313806
8zXn_p-_nhw,environmental,US,California Wildfires (2018),125,0,30.448275862068964,0.15789473684210525,0.854789
509Eoqp2q60,environmental,US,California Wildfires (2018),296,0,30.448275862068964,0.2,0.6990763
XlFFqlLfHq0,environmental,US,California Wildfires (2018),150,0,30.448275862068964,0.16279069767441862,0.3327299
q5YSuquYrG0,environmental,US,California Wildfires (2018),109,0,30.379310344827587,0.12962962962962962,0.31536156
cn9pBBHzHNM,environmental,US,California Wildfires (2018),113,0,30.379310344827587,0.15517241379310345,0.09112075
KvZ2bdIXubM,environmental,US,California Wildfires (2018),130,0,30.379310344827587,0.18604651162790697,0.37284833
cH4rRnV13V0,environmental,US,California Wildfires (2018),99,0,94.93103448275862,0.18867924528301888,0.8117673
7sSSyo71F20,environmental,US,California Wildfires (2018),158,1,95.62068965517241,0.17857142857142858,0.523614
TVgN7PBoWu4,environmental,US,California Wildfires (2018),441,0,36.89655172413793,0.2,0.48117808
XIKGfFhZFss,environmental,US,California Wildfires (2018),28,0,31.79310344827586,0.23255813953488372,0.41490868
9ftLPaZ5EvI,environmental,US,Hurricane Maria (2017),94,0,46.48275862068966,0.09375,0.37795693
cKvy05U0EGQ,environmental,US,Hurricane Maria (2017),137,0,47.06896551724138,0.11864406779661017,0.8081943
ExMIZPIfzcg,environmental,US,Hurricane Harvey (2017),315,0,3.5517241379310347,0.12,0.31369784
ExMIZPIfzcg,environmental,US,Hurricane Harvey (2017),315,0,3.5517241379310347,0.12,0.20477742
ExMIZPIfzcg,environmental,US,Hurricane Maria (2017),315,0,3.5517241379310347,0.12,0.98683494
ExMIZPIfzcg,environmental,US,Hurricane Maria (2017),315,0,3.5517241379310347,0.12,0.52353394
o3687HJN9yc,environmental,US,Hurricane Harvey (2017),240,0,3.896551724137931,0.07228915662650602,0.59099317
o3687HJN9yc,environmental,US,Hurricane Harvey (2017),240,0,3.896551724137931,0.07228915662650602,0.32670918
o3687HJN9yc,environmental,US,Hurricane Maria (2017),240,0,3.896551724137931,0.07228915662650602,0.36598295
o3687HJN9yc,environmental,US,Hurricane Maria (2017),240,0,3.896551724137931,0.07228915662650602,0.35699698
r8GDK_Z64DQ,environmental,US,Hurricane Maria (2017),113,0,4.724137931034483,0.14285714285714285,0.48213655
cNglPpp9BrY,environmental,US,Hurricane Maria (2017),91,0,66.13793103448276,0.04,0.0472012
cNglPpp9BrY,environmental,US,Hurricane Maria (2017),91,0,66.13793103448276,0.04,0.8857183
cNglPpp9BrY,environmental,US,Hurricane Michael (2018),91,0,66.13793103448276,0.04,0.94059587
cNglPpp9BrY,environmental,US,Hurricane Michael (2018),91,0,66.13793103448276,0.04,0.77636534
mMhb8e4jvm8,environmental,US,Hurricane Maria (2017),427,0,67.24137931034483,0.04878048780487805,0.7394778
vrMKAOq_uFk,environmental,US,Hurricane Maria (2017),293,0,64.96551724137932,0.10204081632653061,0.084862314
-rDEU3u_4gc,environmental,US,Hurricane Maria (2017),152,0,64.96551724137932,0.05660377358490566,0.5617285
j_lQ3Mls22U,environmental,US,Hurricane Maria (2017),159,0,64.03448275862068,0.06521739130434782,0.6640248
wSkebhwc2EE,environmental,US,Hurricane Maria (2017),636,0,4.827586206896552,0.2,0.37478602
P8ioaELxBDA,environmental,US,Hurricane Maria (2017),661,0,4.310344827586207,0.15,0.26824814
GYhQzi0dBww,environmental,US,Hurricane Maria (2017),369,0,4.862068965517241,0.1951219512195122,0.79735935
jojy0YCnNTY,environmental,US,Hurricane Maria (2017),170,0,5.275862068965517,0.19047619047619047,0.09522302
jzIKJEQtc1Y,environmental,US,Hurricane Maria (2017),515,0,5.172413793103448,0.16666666666666666,0.8148503
kUF5rJQEixI,environmental,US,Hurricane Maria (2017),363,0,4.827586206896552,0.16363636363636364,0.6388507
UH8-7capk-I,environmental,US,Hurricane Maria (2017),338,0,4.0,0.16901408450704225,0.13062082
smb9qx47e3g,environmental,US,Hurricane Maria (2017),1381,0,3.586206896551724,0.2,0.39431876
2DP1zT0maoA,environmental,US,Hurricane Maria (2017),877,0,4.724137931034483,0.15555555555555556,0.67826974
2DP1zT0maoA,environmental,US,Hurricane Maria (2017),877,0,4.724137931034483,0.15555555555555556,0.5962464
2DP1zT0maoA,environmental,US,Hurricane Maria (2017),877,0,4.724137931034483,0.15555555555555556,0.16026263
2DP1zT0maoA,environmental,US,Hurricane Michael (2018),877,0,4.724137931034483,0.15555555555555556,0.58588195
2DP1zT0maoA,environmental,US,Hurricane Michael (2018),877,0,4.724137931034483,0.15555555555555556,0.7217168
2DP1zT0maoA,environmental,US,Hurricane Michael (2018),877,0,4.724137931034483,0.15555555555555556,0.7839196
2DP1zT0maoA,environmental,Asia,Sulawesi Earthquake and Tsunami (2018),877,0,4.724137931034483,0.15555555555555556,0.806262
2DP1zT0maoA,environmental,Asia,Sulawesi Earthquake and Tsunami (2018),877,0,4.724137931034483,0.15555555555555556,0.65696514
2DP1zT0maoA,environmental,Asia,Sulawesi Earthquake and Tsunami (2018),877,0,4.724137931034483,0.15555555555555556,0.443919
BpDPcmWIDNw,environmental,US,Hurricane Maria (2017),1083,0,3.7241379310344827,0.12195121951219512,0.18346459
yDQVL_xYYPA,environmental,US,Hurricane Maria (2017),659,1,4.896551724137931,0.20689655172413793,0.54448634
KP6MlVnCvWI,environmental,US,Hurricane Maria (2017),494,0,4.896551724137931,0.18181818181818182,0.16350548
jjxzpHgidlY,environmental,US,Hurricane Maria (2017),834,0,5.103448275862069,0.21621621621621623,0.91455597
W4sCI-1U3-0,environmental,US,Hurricane Maria (2017),793,0,5.137931034482759,0.17073170731707318,0.85748893
GdZgxbMeITo,environmental,US,Hurricane Maria (2017),995,0,5.0344827586206895,0.15625,0.03514781
BE6TL0dyt5E,environmental,US,Hurricane Maria (2017),72,0,6.379310344827586,0.09523809523809523,0.25862882
hQR_TtBqKM8,environmental,US,Hurricane Maria (2017),98,0,6.379310344827586,0.08888888888888889,0.9377143
7vwOEHQY5Fk,environmental,US,Hurricane Maria (2017),178,0,5.827586206896552,0.1,0.356953
wkdlbYj59wY,environmental,US,Hurricane Maria (2017),24,1,6.793103448275862,0.07017543859649122,0.88644177
h05U6qE1fL0,environmental,US,Hurricane Maria (2017),26,0,7.551724137931035,0.09433962264150944,0.81376076
DE8bCKmVjXk,environmental,US,Hurricane Maria (2017),952,0,7.517241379310345,0.10344827586206896,0.9968676
bn4-tQ2Omk0,environmental,US,Hurricane Maria (2017),112,0,7.310344827586207,0.08163265306122448,0.028944055
0m-jVw0Oars,environmental,US,Hurricane Maria (2017),178,0,4.793103448275862,0.10869565217391304,0.015237062
hj71ss9Dl7c,environmental,US,Hurricane Maria (2017),208,0,4.689655172413793,0.07142857142857142,0.68814117
0PSAZf_YFHo,environmental,US,Hurricane Maria (2017),215,1,5.137931034482759,0.06944444444444445,0.433359
rIT2UC9ucMs,environmental,US,Hurricane Maria (2017),155,0,21.79310344827586,0.10606060606060606,0.74050653
Q4KW7gzsROM,environmental,US,Hurricane Maria (2017),124,0,23.103448275862068,0.10144927536231885,0.6792635
unxk6lcQIaM,environmental,US,Hurricane Maria (2017),122,0,23.103448275862068,0.10810810810810811,0.7840696
dZxKzp3bhdk,environmental,US,Hurricane Maria (2017),198,0,23.344827586206897,0.11290322580645161,0.013907934
Y1fR_7g6QA8,environmental,US,Hurricane Maria (2017),151,0,23.689655172413794,0.07692307692307693,0.5813655
gmd2mqJpSvw,environmental,US,Hurricane Maria (2017),60,0,9.655172413793103,0.1509433962264151,0.6059694
y7IQYFuMlKQ,environmental,US,Hurricane Maria (2017),118,0,11.10344827586207,0.046153846153846156,0.39269292
8DF__R8_tiA,environmental,US,Hurricane Maria (2017),42,0,10.275862068965518,0.11764705882352941,0.32350096
-b-Dlz5kUSg,environmental,US,Hurricane Maria (2017),123,0,10.551724137931034,0.09615384615384616,0.012314284
q9YukvvaIKk,environmental,US,Hurricane Maria (2017),108,0,10.620689655172415,0.08196721311475409,0.9361167
y7aIOPv2Nx8,environmental,US,Hurricane Maria (2017),109,0,10.620689655172415,0.1590909090909091,0.61168504
YczOdyb9XdQ,environmental,US,Hurricane Maria (2017),67,0,10.241379310344827,0.08823529411764706,0.6043817
2DYvnJ8riV0,environmental,US,Hurricane Maria (2017),131,0,10.482758620689655,0.0784313725490196,0.71619296
rUJ0mMnIEeM,environmental,US,Hurricane Maria (2017),111,0,10.172413793103448,0.06666666666666667,0.7697238
2mjDIDVkles,environmental,US,Hurricane Maria (2017),712,0,16.93103448275862,0.175,0.5282849
P0Y57chAJlI,environmental,US,Hurricane Maria (2017),474,0,16.93103448275862,0.15384615384615385,0.100300364
E6xK5KYobxM,environmental,US,Hurricane Maria (2017),149,0,19.344827586206897,0.06666666666666667,0.92727166
Nkkz7ScSXSY,environmental,US,Hurricane Maria (2017),24,0,19.310344827586206,0.08108108108108109,0.22884767
